2020-11-13 09:57:07 GMT, 49.4
2020-11-13 10:05:48 GMT, 54.8
2020-11-13 10:14:36 GMT, 54.2
2020-11-13 10:23:20 GMT, 51.6
2020-11-13 10:32:22 GMT, 53.8
2020-11-13 10:41:17 GMT, 51.0
2020-11-13 10:50:21 GMT, 51.6
2020-11-13 10:59:15 GMT, 52.7
2020-11-13 11:08:18 GMT, 51.6
2020-11-13 11:17:24 GMT, 59.6
2020-11-13 11:26:52 GMT, 53.1
2020-11-13 11:36:22 GMT, 52.9
2020-11-13 11:46:06 GMT, 52.2
2020-11-13 11:56:01 GMT, 51.5
2020-11-13 12:06:02 GMT, 53.0
2020-11-13 12:16:33 GMT, 59.4
2020-11-13 12:27:31 GMT, 54.7
2020-11-13 12:38:13 GMT, 56.6
2020-11-13 12:49:19 GMT, 51.0
2020-11-13 13:00:31 GMT, 52.2
2020-11-13 13:12:05 GMT, 62.4
2020-11-13 13:24:05 GMT, 58.2
2020-11-13 13:36:04 GMT, 55.3
2020-11-13 13:48:34 GMT, 55.0
2020-11-13 14:01:17 GMT, 55.3
2020-11-13 14:14:17 GMT, 57.6
2020-11-13 14:27:42 GMT, 60.0
2020-11-13 14:40:50 GMT, 61.9
2020-11-13 14:53:54 GMT, 56.8
2020-11-13 15:07:18 GMT, 56.8
2020-11-13 15:20:19 GMT, 53.8
2020-11-13 15:33:44 GMT, 59.4
2020-11-13 15:47:12 GMT, 62.9
2020-11-13 16:01:10 GMT, 60.4
2020-11-13 16:17:44 GMT, 60.4
2020-11-13 16:34:12 GMT, 57.0
2020-11-13 16:49:30 GMT, 55.5
2020-11-13 17:04:41 GMT, 59.9
2020-11-13 17:19:48 GMT, 56.9
2020-11-13 17:34:39 GMT, 58.8
2020-11-13 17:49:26 GMT, 57.5
2020-11-13 18:03:55 GMT, 65.4
2020-11-13 18:18:27 GMT, 54.8
2020-11-13 18:32:38 GMT, 62.4
2020-11-13 18:47:39 GMT, 57.9
2020-11-13 19:04:38 GMT, 65.2
2020-11-13 19:20:09 GMT, 65.2
2020-11-13 19:36:13 GMT, 73.0
2020-11-13 19:55:41 GMT, 60.7
2020-11-13 20:13:32 GMT, 60.3
2020-11-13 20:30:13 GMT, 60.1
2020-11-13 20:46:15 GMT, 59.6
2020-11-13 21:04:55 GMT, 64.8
2020-11-13 21:21:48 GMT, 57.8
2020-11-13 21:40:54 GMT, 82.2
2020-11-13 22:05:30 GMT, 68.6
2020-11-13 22:24:57 GMT, 64.2
2020-11-13 22:42:17 GMT, 55.6
2020-11-13 22:57:23 GMT, 53.9
2020-11-13 23:12:21 GMT, 57.4
2020-11-13 23:26:41 GMT, 56.5
2020-11-13 23:41:26 GMT, 58.9
2020-11-13 23:55:58 GMT, 58.2
2020-11-14 00:10:05 GMT, 55.1
2020-11-14 00:24:12 GMT, 55.7
2020-11-14 00:38:51 GMT, 59.3
2020-11-14 00:56:17 GMT, 61.0
2020-11-14 01:13:36 GMT, 57.0
2020-11-14 01:29:37 GMT, 54.3
2020-11-14 01:44:20 GMT, 53.2
2020-11-14 01:58:15 GMT, 54.3
2020-11-14 02:11:59 GMT, 55.9
2020-11-14 02:25:27 GMT, 79.9
2020-11-14 02:39:12 GMT, 54.6
2020-11-14 02:53:31 GMT, 56.4
2020-11-14 03:07:16 GMT, 57.7
2020-11-14 03:20:23 GMT, 51.9
2020-11-14 03:33:00 GMT, 58.3
2020-11-14 03:46:03 GMT, 54.9
2020-11-14 03:58:20 GMT, 58.1
2020-11-14 04:10:07 GMT, 52.4
2020-11-14 04:21:46 GMT, 55.2
2020-11-14 04:33:24 GMT, 54.0
2020-11-14 04:45:57 GMT, 54.0
2020-11-14 04:59:15 GMT, 53.8
2020-11-14 05:11:44 GMT, 53.6
2020-11-14 05:24:10 GMT, 77.5
2020-11-14 05:35:21 GMT, 52.0
2020-11-14 05:46:11 GMT, 49.0
2020-11-14 05:56:38 GMT, 57.1
2020-11-14 06:06:42 GMT, 51.4
2020-11-14 06:16:27 GMT, 54.0
2020-11-14 06:26:28 GMT, 53.1
2020-11-14 06:36:20 GMT, 52.3
2020-11-14 06:52:26 GMT, 50.6
2020-11-14 07:10:59 GMT, 51.6
2020-11-14 07:29:15 GMT, 52.3
2020-11-14 07:47:00 GMT, 54.0
2020-11-14 08:04:36 GMT, 54.7
2020-11-14 08:22:22 GMT, 53.6
2020-11-14 08:39:57 GMT, 51.7
2020-11-14 08:57:02 GMT, 55.3
2020-11-14 09:13:52 GMT, 54.0
2020-11-14 09:30:43 GMT, 51.2
2020-11-14 09:47:22 GMT, 51.3
2020-11-14 10:04:01 GMT, 50.6
2020-11-14 10:20:38 GMT, 54.1
2020-11-14 10:37:42 GMT, 50.4
2020-11-14 10:54:39 GMT, 53.4
2020-11-14 11:11:24 GMT, 51.7
2020-11-14 11:24:33 GMT, 50.9
2020-11-14 11:33:23 GMT, 57.3
2020-11-14 11:42:20 GMT, 51.7
2020-11-14 11:51:18 GMT, 51.1
2020-11-14 12:00:22 GMT, 51.9
2020-11-14 12:09:33 GMT, 54.3
2020-11-14 12:19:03 GMT, 53.9
2020-11-14 12:28:40 GMT, 52.3
2020-11-14 12:38:28 GMT, 53.0
2020-11-14 12:48:22 GMT, 55.8
2020-11-14 12:58:28 GMT, 55.2
2020-11-14 13:08:31 GMT, 51.7
2020-11-14 13:18:49 GMT, 57.3
2020-11-14 13:29:19 GMT, 62.2
2020-11-14 13:39:53 GMT, 61.1
2020-11-14 13:50:51 GMT, 55.9
2020-11-14 14:01:51 GMT, 57.8
2020-11-14 14:13:12 GMT, 54.3
2020-11-14 14:24:38 GMT, 54.1
2020-11-14 14:36:45 GMT, 58.2
2020-11-14 14:50:35 GMT, 56.4
2020-11-14 15:03:57 GMT, 53.5
2020-11-14 15:17:25 GMT, 56.8
2020-11-14 15:31:12 GMT, 60.3
2020-11-14 15:45:57 GMT, 63.1
2020-11-14 15:59:57 GMT, 56.0
2020-11-14 16:14:29 GMT, 62.7
2020-11-14 16:28:40 GMT, 57.3
2020-11-14 16:43:43 GMT, 70.6
2020-11-14 16:58:42 GMT, 60.9
2020-11-14 17:13:12 GMT, 58.6
2020-11-14 17:27:39 GMT, 55.7
2020-11-14 17:42:35 GMT, 56.3
2020-11-14 17:57:19 GMT, 55.4
2020-11-14 18:12:25 GMT, 56.4
2020-11-14 18:26:57 GMT, 55.6
2020-11-14 18:41:03 GMT, 57.8
2020-11-14 18:55:08 GMT, 56.0
2020-11-14 19:09:19 GMT, 56.4
2020-11-14 19:23:29 GMT, 62.7
2020-11-14 19:37:24 GMT, 57.2
2020-11-14 19:51:11 GMT, 57.1
2020-11-14 20:04:44 GMT, 56.5
2020-11-14 20:18:31 GMT, 59.4
2020-11-14 20:34:34 GMT, 58.9
2020-11-14 20:51:32 GMT, 58.4
2020-11-14 21:07:41 GMT, 57.6
2020-11-14 21:25:28 GMT, 58.1
2020-11-14 21:41:46 GMT, 55.2
2020-11-14 21:56:57 GMT, 56.6
